time,open,high,low,close,volume
2025-01-31 23:15:00,1.08552,1.08552,1.08511,1.08531,4599
2025-01-31 23:30:00,1.08538,1.08576,1.08492,1.0857,2067
2025-01-31 23:45:00,1.08574,1.08574,1.08513,1.08546,4317
2025-02-01 00:00:00,1.08543,1.08543,1.08494,1.08499,2773
2025-02-01 00:15:00,1.08489,1.08569,1.08489,1.08519,1625
2025-02-01 00:30:00,1.08511,1.08587,1.08451,1.08543,3823
2025-02-01 00:45:00,1.08528,1.08538,1.08501,1.08521,3103
2025-02-01 01:00:00,1.08522,1.08573,1.08426,1.08543,3999
2025-02-01 01:15:00,1.08534,1.08577,1.0849,1.08514,2065
2025-02-01 01:30:00,1.08509,1.08517,1.08501,1.08509,1418
2025-02-01 01:45:00,1.08508,1.08568,1.08476,1.08512,1815
2025-02-01 02:00:00,1.08523,1.08577,1.08492,1.08512,4619
2025-02-01 02:15:00,1.08521,1.08539,1.08473,1.08513,2154
2025-02-01 02:30:00,1.08512,1.08549,1.08467,1.08514,3958
2025-02-01 02:45:00,1.08527,1.08605,1.085,1.08515,2113
2025-02-01 03:00:00,1.08495,1.08522,1.0842,1.08494,741
2025-02-01 03:15:00,1.08513,1.08575,1.08458,1.08494,4798
2025-02-01 03:30:00,1.08501,1.08536,1.08495,1.08499,4832
2025-02-01 03:45:00,1.085,1.08624,1.08464,1.08595,1450
2025-02-01 04:00:00,1.08586,1.08586,1.08475,1.0855,3569
2025-02-01 04:15:00,1.08545,1.08593,1.08545,1.0856,793
2025-02-01 04:30:00,1.08566,1.08566,1.08471,1.08532,4805
2025-02-01 04:45:00,1.08539,1.08613,1.08502,1.0857,1287
2025-02-01 05:00:00,1.08576,1.08583,1.08552,1.08556,2132
2025-02-01 05:15:00,1.08549,1.08574,1.08542,1.08561,3573
2025-02-01 05:30:00,1.08552,1.08559,1.08486,1.08534,4570
2025-02-01 05:45:00,1.08536,1.08573,1.085,1.08561,2776
2025-02-01 06:00:00,1.08569,1.08612,1.08517,1.08539,3814
2025-02-01 06:15:00,1.08539,1.08596,1.08507,1.08539,1991
2025-02-01 06:30:00,1.08554,1.08593,1.08554,1.08568,3101
2025-02-01 06:45:00,1.08568,1.08568,1.08511,1.08515,2760
2025-02-01 07:00:00,1.08515,1.08619,1.08515,1.08555,2331
2025-02-01 07:15:00,1.08561,1.0861,1.08545,1.08569,885
2025-02-01 07:30:00,1.08581,1.08581,1.08533,1.08535,1027
2025-02-01 07:45:00,1.08521,1.08635,1.08521,1.0854,1911
2025-02-01 08:00:00,1.08529,1.08705,1.08529,1.08548,3850
2025-02-01 08:15:00,1.08545,1.08573,1.08545,1.08566,4697
2025-02-01 08:30:00,1.08598,1.08616,1.08553,1.08564,889
2025-02-01 08:45:00,1.08562,1.08654,1.08543,1.08592,1725
2025-02-01 09:00:00,1.08591,1.08669,1.08591,1.08619,4138
2025-02-01 09:15:00,1.08625,1.08674,1.08528,1.08581,4292
2025-02-01 09:30:00,1.08591,1.08591,1.08557,1.08559,1340
2025-02-01 09:45:00,1.08561,1.08673,1.08561,1.08622,1877
2025-02-01 10:00:00,1.08634,1.08642,1.08596,1.08635,734
2025-02-01 10:15:00,1.08623,1.08728,1.08583,1.08617,613
2025-02-01 10:30:00,1.08609,1.08609,1.08541,1.08587,3638
2025-02-01 10:45:00,1.08599,1.08649,1.08599,1.08608,1308
2025-02-01 11:00:00,1.08608,1.08608,1.08558,1.0859,2650
2025-02-01 11:15:00,1.08578,1.08643,1.08578,1.08629,910
2025-02-01 11:30:00,1.08616,1.08616,1.08554,1.0859,1818
2025-02-01 11:45:00,1.08582,1.08645,1.0856,1.08614,4586
2025-02-01 12:00:00,1.08615,1.08698,1.08572,1.08615,2087
2025-02-01 12:15:00,1.08619,1.08651,1.08602,1.08647,1560
2025-02-01 12:30:00,1.08644,1.08768,1.08635,1.08646,566
2025-02-01 12:45:00,1.0865,1.08721,1.08616,1.08655,2753
2025-02-01 13:00:00,1.0865,1.0865,1.08498,1.08646,840
2025-02-01 13:15:00,1.08658,1.08732,1.08569,1.08635,4477
2025-02-01 13:30:00,1.08661,1.08732,1.08661,1.08676,2973
2025-02-01 13:45:00,1.08672,1.08702,1.08669,1.08676,1455
2025-02-01 14:00:00,1.08681,1.08681,1.08638,1.08654,4804
2025-02-01 14:15:00,1.08658,1.08719,1.08649,1.08719,2510
2025-02-01 14:30:00,1.0872,1.0872,1.08619,1.08672,2388
2025-02-01 14:45:00,1.08679,1.08679,1.08585,1.08658,868
2025-02-01 15:00:00,1.08663,1.08713,1.08663,1.08699,2262
2025-02-01 15:15:00,1.08695,1.08712,1.08675,1.08706,1493
2025-02-01 15:30:00,1.08719,1.08719,1.08657,1.08673,581
2025-02-01 15:45:00,1.08675,1.08747,1.08618,1.08683,1687
2025-02-01 16:00:00,1.08679,1.08679,1.08614,1.08661,876
2025-02-01 16:15:00,1.08685,1.08756,1.08655,1.0867,502
2025-02-01 16:30:00,1.08669,1.08676,1.08604,1.08672,1183
2025-02-01 16:45:00,1.08674,1.08674,1.08648,1.08657,3689
2025-02-01 17:00:00,1.08659,1.08698,1.0864,1.0866,4227
2025-02-01 17:15:00,1.08659,1.08662,1.08584,1.08654,1263
2025-02-01 17:30:00,1.08658,1.08752,1.08563,1.08659,765
2025-02-01 17:45:00,1.0865,1.0865,1.08637,1.08638,2982
2025-02-01 18:00:00,1.08644,1.08684,1.08611,1.08649,3229
2025-02-01 18:15:00,1.08631,1.08708,1.0863,1.08671,1224
2025-02-01 18:30:00,1.08658,1.08695,1.08657,1.0867,3340
2025-02-01 18:45:00,1.08688,1.08726,1.08683,1.08713,2923
2025-02-01 19:00:00,1.087,1.087,1.08665,1.08678,2913
2025-02-01 19:15:00,1.08658,1.08719,1.08615,1.08694,2975
2025-02-01 19:30:00,1.08681,1.08763,1.08681,1.08731,1564
2025-02-01 19:45:00,1.08748,1.08748,1.08675,1.08699,2791
2025-02-01 20:00:00,1.08681,1.0874,1.08681,1.08709,3392
2025-02-01 20:15:00,1.08699,1.087,1.0868,1.08694,4898
2025-02-01 20:30:00,1.08679,1.08714,1.08679,1.087,4965
2025-02-01 20:45:00,1.08697,1.08697,1.08646,1.08683,2822
2025-02-01 21:00:00,1.08679,1.08718,1.08667,1.08713,546
2025-02-01 21:15:00,1.08708,1.08708,1.0864,1.08668,2664
2025-02-01 21:30:00,1.08687,1.08697,1.08687,1.08697,4161
2025-02-01 21:45:00,1.08685,1.08842,1.08685,1.08707,3064
2025-02-01 22:00:00,1.08706,1.08715,1.08654,1.08699,3825
2025-02-01 22:15:00,1.08702,1.08755,1.08676,1.08722,3166
2025-02-01 22:30:00,1.08712,1.08712,1.08537,1.08671,1255
2025-02-01 22:45:00,1.08676,1.08723,1.08676,1.0871,3744
2025-02-01 23:00:00,1.08706,1.08723,1.08647,1.08658,1952
2025-02-01 23:15:00,1.08662,1.0873,1.08662,1.08715,1404
2025-02-01 23:30:00,1.08714,1.08767,1.08711,1.08714,2954
2025-02-01 23:45:00,1.08694,1.08699,1.08647,1.08683,3987
2025-02-02 00:00:00,1.08696,1.08767,1.08665,1.08719,4560
2025-02-02 00:15:00,1.0874,1.0874,1.08694,1.08707,4263
2025-02-02 00:30:00,1.08705,1.08782,1.08682,1.08727,1278
2025-02-02 00:45:00,1.08718,1.0874,1.08639,1.08713,2290
2025-02-02 01:00:00,1.08728,1.08775,1.0859,1.08715,2101
2025-02-02 01:15:00,1.08734,1.08777,1.08701,1.08761,4343
2025-02-02 01:30:00,1.08759,1.08811,1.08739,1.08739,4175
2025-02-02 01:45:00,1.08737,1.08903,1.08721,1.08762,4357
2025-02-02 02:00:00,1.08761,1.08812,1.08721,1.0873,1505
2025-02-02 02:15:00,1.08713,1.08762,1.08713,1.08762,3200
2025-02-02 02:30:00,1.08759,1.08773,1.08694,1.08716,731
2025-02-02 02:45:00,1.08733,1.08771,1.08645,1.0872,4153
2025-02-02 03:00:00,1.08718,1.08798,1.08718,1.08755,2633
2025-02-02 03:15:00,1.08745,1.08753,1.08709,1.08737,4336
2025-02-02 03:30:00,1.08742,1.08859,1.08727,1.08792,2190
2025-02-02 03:45:00,1.08785,1.0883,1.08764,1.08784,1723
2025-02-02 04:00:00,1.08784,1.08784,1.08747,1.08766,2703
2025-02-02 04:15:00,1.08753,1.08753,1.08698,1.08733,1397
2025-02-02 04:30:00,1.08723,1.08778,1.08723,1.08763,2369
2025-02-02 04:45:00,1.0877,1.08813,1.08746,1.08768,651
2025-02-02 05:00:00,1.08769,1.08855,1.0872,1.08793,1851
2025-02-02 05:15:00,1.08786,1.08859,1.08736,1.08794,671
2025-02-02 05:30:00,1.08795,1.08797,1.08742,1.08753,1929
2025-02-02 05:45:00,1.08747,1.08791,1.08671,1.08783,3933
2025-02-02 06:00:00,1.08775,1.08776,1.08643,1.08769,3699
2025-02-02 06:15:00,1.08781,1.08781,1.08769,1.0877,2398
2025-02-02 06:30:00,1.08778,1.08778,1.08742,1.08757,1859
2025-02-02 06:45:00,1.08757,1.08773,1.08699,1.08725,1192
2025-02-02 07:00:00,1.08727,1.08805,1.08727,1.08767,599
2025-02-02 07:15:00,1.08767,1.08781,1.08719,1.08739,3942
2025-02-02 07:30:00,1.08744,1.08825,1.08716,1.08764,3549
2025-02-02 07:45:00,1.08756,1.088,1.0873,1.08777,2420
2025-02-02 08:00:00,1.08785,1.08837,1.08758,1.08774,927
2025-02-02 08:15:00,1.08777,1.08813,1.08687,1.08789,1086
2025-02-02 08:30:00,1.08786,1.0879,1.08762,1.08774,3467
2025-02-02 08:45:00,1.08769,1.08831,1.08745,1.08753,3704
2025-02-02 09:00:00,1.08762,1.08767,1.08673,1.08721,755
2025-02-02 09:15:00,1.08719,1.08822,1.08719,1.08765,1973
2025-02-02 09:30:00,1.08758,1.08796,1.08703,1.08755,1220
2025-02-02 09:45:00,1.08751,1.08797,1.08706,1.08749,2500
2025-02-02 10:00:00,1.08757,1.08759,1.08712,1.08725,3507
2025-02-02 10:15:00,1.08709,1.08733,1.08705,1.08723,3127
2025-02-02 10:30:00,1.0872,1.08782,1.08649,1.08732,2789
2025-02-02 10:45:00,1.08743,1.08766,1.08702,1.08756,4710
2025-02-02 11:00:00,1.08754,1.08792,1.08719,1.08758,2231
2025-02-02 11:15:00,1.0876,1.08791,1.08657,1.08784,2677
2025-02-02 11:30:00,1.08795,1.08796,1.08715,1.0873,2080
2025-02-02 11:45:00,1.08739,1.08837,1.08739,1.08779,3726
2025-02-02 12:00:00,1.08775,1.08775,1.08695,1.0875,1493
2025-02-02 12:15:00,1.08748,1.08824,1.08748,1.08761,2496
2025-02-02 12:30:00,1.0877,1.0877,1.08729,1.08742,2352
2025-02-02 12:45:00,1.08752,1.08815,1.08752,1.08778,581
2025-02-02 13:00:00,1.08777,1.08777,1.08733,1.0876,4350
2025-02-02 13:15:00,1.08759,1.0877,1.08678,1.08743,3512
2025-02-02 13:30:00,1.08745,1.08786,1.08731,1.08738,3216
2025-02-02 13:45:00,1.08752,1.08813,1.08686,1.0873,1955
2025-02-02 14:00:00,1.08741,1.08778,1.08704,1.0875,1697
2025-02-02 14:15:00,1.08757,1.08798,1.08647,1.08711,3612
2025-02-02 14:30:00,1.087,1.08786,1.08672,1.08736,3416
2025-02-02 14:45:00,1.08733,1.08811,1.087,1.0875,1811
2025-02-02 15:00:00,1.08748,1.08748,1.08672,1.08742,1060
2025-02-02 15:15:00,1.08756,1.08838,1.08756,1.08771,2604
2025-02-02 15:30:00,1.08769,1.0881,1.08729,1.08754,2553
2025-02-02 15:45:00,1.08766,1.08766,1.08734,1.08738,2098
2025-02-02 16:00:00,1.08733,1.0877,1.08733,1.0875,1444
2025-02-02 16:15:00,1.08745,1.0882,1.08722,1.08754,1078
2025-02-02 16:30:00,1.08759,1.08838,1.08726,1.08754,1414
2025-02-02 16:45:00,1.08769,1.08769,1.08694,1.08713,661
2025-02-02 17:00:00,1.0871,1.0876,1.08692,1.08751,1274
2025-02-02 17:15:00,1.08725,1.08725,1.08678,1.08712,556
2025-02-02 17:30:00,1.08697,1.08804,1.08697,1.08779,1689
2025-02-02 17:45:00,1.08782,1.08782,1.08736,1.08751,4544
2025-02-02 18:00:00,1.08736,1.08806,1.08698,1.08754,1045
2025-02-02 18:15:00,1.08745,1.08806,1.08729,1.08787,3480
2025-02-02 18:30:00,1.08787,1.08787,1.08671,1.08768,4642
2025-02-02 18:45:00,1.08744,1.0878,1.08702,1.08733,1913
2025-02-02 19:00:00,1.08729,1.08802,1.08723,1.08754,2915
2025-02-02 19:15:00,1.08742,1.08755,1.08736,1.08744,4583
2025-02-02 19:30:00,1.08729,1.08742,1.08593,1.08731,3888
2025-02-02 19:45:00,1.08723,1.08809,1.08658,1.08747,3703
2025-02-02 20:00:00,1.08737,1.08776,1.08721,1.08755,1912
2025-02-02 20:15:00,1.0876,1.08863,1.08721,1.0876,3129
2025-02-02 20:30:00,1.08772,1.0882,1.08723,1.08725,1071
2025-02-02 20:45:00,1.08721,1.08823,1.08718,1.08776,2240
2025-02-02 21:00:00,1.0877,1.08834,1.08664,1.08755,4427
2025-02-02 21:15:00,1.08751,1.08759,1.08712,1.08757,847
2025-02-02 21:30:00,1.08746,1.08793,1.08739,1.08765,1344
2025-02-02 21:45:00,1.08752,1.08763,1.08702,1.08739,3165
2025-02-02 22:00:00,1.08722,1.08764,1.08722,1.08753,4090
2025-02-02 22:15:00,1.0874,1.08774,1.08673,1.08741,2999
2025-02-02 22:30:00,1.08758,1.0878,1.08657,1.08746,1042
2025-02-02 22:45:00,1.08739,1.08816,1.08739,1.08778,715
2025-02-02 23:00:00,1.08748,1.08818,1.08748,1.088,3400
2025-02-02 23:15:00,1.08794,1.08815,1.08787,1.08791,4893
2025-02-02 23:30:00,1.08776,1.08867,1.08738,1.08787,1869
2025-02-02 23:45:00,1.08788,1.088,1.08652,1.08773,785
2025-02-03 00:00:00,1.08773,1.08809,1.08687,1.08755,3559
2025-02-03 00:15:00,1.08756,1.08912,1.08756,1.08832,4721
2025-02-03 00:30:00,1.08831,1.08854,1.0876,1.08839,550
2025-02-03 00:45:00,1.08835,1.08883,1.08784,1.08845,2225
2025-02-03 01:00:00,1.0883,1.089,1.08811,1.08815,1899
2025-02-03 01:15:00,1.08814,1.08857,1.08789,1.08805,3936
2025-02-03 01:30:00,1.08815,1.089,1.08735,1.0881,3803
2025-02-03 01:45:00,1.08828,1.08828,1.0875,1.08797,3217
2025-02-03 02:00:00,1.08795,1.08851,1.08757,1.0884,1829
2025-02-03 02:15:00,1.08839,1.08881,1.08839,1.08877,3822
2025-02-03 02:30:00,1.08882,1.08882,1.08752,1.08828,3398
2025-02-03 02:45:00,1.08843,1.08843,1.0883,1.0883,2889
2025-02-03 03:00:00,1.08825,1.08972,1.08825,1.08851,1248
2025-02-03 03:15:00,1.08858,1.08858,1.08818,1.0882,1023
2025-02-03 03:30:00,1.08812,1.08981,1.08812,1.0887,1154
2025-02-03 03:45:00,1.08873,1.08917,1.08867,1.0888,4994
2025-02-03 04:00:00,1.0889,1.0889,1.08755,1.08824,3453
2025-02-03 04:15:00,1.08811,1.08926,1.08702,1.08818,3689
2025-02-03 04:30:00,1.08812,1.08871,1.08768,1.0883,2608
2025-02-03 04:45:00,1.0884,1.08846,1.08781,1.08817,2438
2025-02-03 05:00:00,1.08823,1.08861,1.08748,1.08802,1704
2025-02-03 05:15:00,1.08812,1.08865,1.0878,1.08855,4539
2025-02-03 05:30:00,1.08864,1.08866,1.08786,1.08849,4582
2025-02-03 05:45:00,1.08845,1.08898,1.0881,1.08839,4562
2025-02-03 06:00:00,1.08861,1.08861,1.08789,1.08821,764
2025-02-03 06:15:00,1.08822,1.08865,1.08761,1.08828,3834
2025-02-03 06:30:00,1.08797,1.08889,1.08776,1.08855,1211
2025-02-03 06:45:00,1.08852,1.08913,1.08742,1.08849,1412
2025-02-03 07:00:00,1.08844,1.08922,1.08814,1.08848,2234
2025-02-03 07:15:00,1.08856,1.08955,1.08856,1.08884,1945
2025-02-03 07:30:00,1.08879,1.08938,1.08871,1.08893,2636
2025-02-03 07:45:00,1.08904,1.08991,1.08862,1.08916,831
2025-02-03 08:00:00,1.08921,1.08921,1.08768,1.08864,4349
2025-02-03 08:15:00,1.08854,1.08974,1.08842,1.08881,4334
2025-02-03 08:30:00,1.0888,1.08905,1.08834,1.08894,651
2025-02-03 08:45:00,1.08887,1.08907,1.08833,1.08894,1207
2025-02-03 09:00:00,1.08896,1.08951,1.08896,1.08921,920
2025-02-03 09:15:00,1.08913,1.08913,1.08859,1.08885,752
2025-02-03 09:30:00,1.08886,1.08997,1.08886,1.08906,1498
2025-02-03 09:45:00,1.08903,1.08903,1.08821,1.08879,4055
2025-02-03 10:00:00,1.08877,1.08904,1.08835,1.08888,792
2025-02-03 10:15:00,1.08909,1.08909,1.08846,1.08852,1740
2025-02-03 10:30:00,1.08849,1.0891,1.08816,1.08864,668
2025-02-03 10:45:00,1.08844,1.08916,1.08792,1.08885,3281
2025-02-03 11:00:00,1.08895,1.08916,1.08869,1.08899,536
2025-02-03 11:15:00,1.08909,1.08909,1.08754,1.08877,1944
2025-02-03 11:30:00,1.08857,1.08903,1.08819,1.0887,4891
2025-02-03 11:45:00,1.08863,1.09019,1.08863,1.08914,2867
2025-02-03 12:00:00,1.08918,1.08918,1.08785,1.0884,1422
2025-02-03 12:15:00,1.08845,1.08859,1.08788,1.08852,2320
2025-02-03 12:30:00,1.08852,1.08929,1.08852,1.08899,2942
2025-02-03 12:45:00,1.089,1.08916,1.08841,1.08884,4878
2025-02-03 13:00:00,1.08875,1.08899,1.08847,1.08897,2162
2025-02-03 13:15:00,1.08873,1.08905,1.08827,1.08893,1498
2025-02-03 13:30:00,1.08913,1.08913,1.08881,1.08889,4681
2025-02-03 13:45:00,1.08879,1.08887,1.08831,1.08873,4802
2025-02-03 14:00:00,1.08875,1.08916,1.08875,1.08903,4446
2025-02-03 14:15:00,1.08901,1.08987,1.08878,1.08909,3024
2025-02-03 14:30:00,1.08918,1.08938,1.08866,1.08914,630
2025-02-03 14:45:00,1.08916,1.08989,1.08916,1.08931,4731
2025-02-03 15:00:00,1.08933,1.08933,1.08855,1.08883,3917
2025-02-03 15:15:00,1.08857,1.08899,1.08857,1.08897,2717
2025-02-03 15:30:00,1.08889,1.08889,1.08862,1.08863,3516
2025-02-03 15:45:00,1.0887,1.08976,1.0887,1.08887,1686
2025-02-03 16:00:00,1.08894,1.0893,1.08894,1.08903,4794
2025-02-03 16:15:00,1.08894,1.0896,1.08856,1.08921,3312
2025-02-03 16:30:00,1.08905,1.08908,1.08885,1.08893,2017
2025-02-03 16:45:00,1.08894,1.08985,1.08891,1.0892,4698
2025-02-03 17:00:00,1.08891,1.08941,1.08845,1.08912,505
2025-02-03 17:15:00,1.089,1.08943,1.08874,1.08893,1210
2025-02-03 17:30:00,1.0891,1.08988,1.08871,1.08902,511
2025-02-03 17:45:00,1.08916,1.08916,1.08874,1.08885,2650
2025-02-03 18:00:00,1.0889,1.08915,1.08847,1.08889,2213
2025-02-03 18:15:00,1.08892,1.08917,1.08821,1.08868,4766
2025-02-03 18:30:00,1.08849,1.08956,1.08849,1.08893,4684
2025-02-03 18:45:00,1.08886,1.08892,1.08793,1.08884,3918
2025-02-03 19:00:00,1.08881,1.08959,1.08807,1.08883,3782
2025-02-03 19:15:00,1.08876,1.08916,1.08828,1.08896,4104
2025-02-03 19:30:00,1.08892,1.08938,1.08883,1.08909,3147
2025-02-03 19:45:00,1.08922,1.08922,1.08831,1.08898,4096
2025-02-03 20:00:00,1.08893,1.08956,1.0888,1.08891,4482
2025-02-03 20:15:00,1.08888,1.08918,1.08821,1.08881,677
2025-02-03 20:30:00,1.08888,1.08911,1.08821,1.08856,3110
2025-02-03 20:45:00,1.08842,1.08842,1.08806,1.08841,1053
2025-02-03 21:00:00,1.08833,1.08865,1.08816,1.08848,3889
2025-02-03 21:15:00,1.0884,1.08899,1.08829,1.08855,741
2025-02-03 21:30:00,1.08855,1.08936,1.08855,1.08883,4499
2025-02-03 21:45:00,1.08879,1.08902,1.08872,1.08882,1879
2025-02-03 22:00:00,1.08879,1.08886,1.08749,1.08844,2096
2025-02-03 22:15:00,1.08837,1.08883,1.08837,1.08857,4029
2025-02-03 22:30:00,1.08847,1.09052,1.08781,1.0887,2504
2025-02-03 22:45:00,1.08876,1.08978,1.08829,1.08873,2446
2025-02-03 23:00:00,1.0887,1.0889,1.08833,1.08863,1800
2025-02-03 23:15:00,1.08869,1.08869,1.0877,1.08829,3589
2025-02-03 23:30:00,1.08818,1.0886,1.08773,1.08803,3895
2025-02-03 23:45:00,1.08797,1.08836,1.08751,1.08811,1570
2025-02-04 00:00:00,1.08809,1.08872,1.08777,1.08836,4284
2025-02-04 00:15:00,1.08835,1.0893,1.08773,1.08835,2288
2025-02-04 00:30:00,1.08843,1.08843,1.08775,1.088,4787
2025-02-04 00:45:00,1.08796,1.08917,1.08757,1.08829,2272
2025-02-04 01:00:00,1.08836,1.08887,1.08805,1.08831,4305
2025-02-04 01:15:00,1.08834,1.08834,1.08778,1.08802,2714
2025-02-04 01:30:00,1.08801,1.0895,1.08801,1.0884,556
2025-02-04 01:45:00,1.0883,1.08837,1.08794,1.08805,737
2025-02-04 02:00:00,1.08813,1.08833,1.08765,1.08827,1232
2025-02-04 02:15:00,1.08818,1.08818,1.08772,1.08788,4389
2025-02-04 02:30:00,1.08788,1.08807,1.08724,1.08787,3324
2025-02-04 02:45:00,1.08786,1.08868,1.0878,1.08803,1727
2025-02-04 03:00:00,1.08801,1.08839,1.08758,1.08819,4737
2025-02-04 03:15:00,1.08815,1.08916,1.08802,1.08818,2954
2025-02-04 03:30:00,1.0881,1.08833,1.08808,1.08813,4805
2025-02-04 03:45:00,1.08797,1.08871,1.08795,1.08823,1267
2025-02-04 04:00:00,1.08837,1.08837,1.08748,1.08807,3883
2025-02-04 04:15:00,1.08802,1.08833,1.08737,1.0882,2924
2025-02-04 04:30:00,1.08819,1.08839,1.08716,1.08779,3924
2025-02-04 04:45:00,1.08777,1.08863,1.08757,1.08829,1213
2025-02-04 05:00:00,1.0884,1.0884,1.08809,1.08827,585
2025-02-04 05:15:00,1.08846,1.08876,1.08846,1.08876,2078
2025-02-04 05:30:00,1.08878,1.08878,1.08815,1.08823,2516
2025-02-04 05:45:00,1.08821,1.08921,1.0881,1.08812,3986
2025-02-04 06:00:00,1.088,1.08885,1.088,1.08879,3927
2025-02-04 06:15:00,1.08865,1.08909,1.08811,1.08869,4214
2025-02-04 06:30:00,1.08852,1.08852,1.08804,1.08831,1771
2025-02-04 06:45:00,1.08823,1.08833,1.08734,1.08806,4313
2025-02-04 07:00:00,1.08785,1.08897,1.08785,1.08874,2124
2025-02-04 07:15:00,1.08884,1.08884,1.08845,1.08857,2908
2025-02-04 07:30:00,1.08861,1.08861,1.08732,1.08776,3351
2025-02-04 07:45:00,1.08774,1.08883,1.08774,1.08821,1897
2025-02-04 08:00:00,1.08832,1.08913,1.0877,1.08865,2465
2025-02-04 08:15:00,1.08855,1.08864,1.08772,1.08827,4656
2025-02-04 08:30:00,1.08818,1.08893,1.08768,1.08829,3741
2025-02-04 08:45:00,1.08809,1.08877,1.08809,1.08844,2030
2025-02-04 09:00:00,1.08851,1.08851,1.08785,1.0882,1274
2025-02-04 09:15:00,1.08812,1.08833,1.08777,1.08803,2961
2025-02-04 09:30:00,1.08803,1.08877,1.08803,1.08853,615
2025-02-04 09:45:00,1.08863,1.08863,1.08724,1.08802,1849
2025-02-04 10:00:00,1.08816,1.08986,1.08807,1.08851,3245
2025-02-04 10:15:00,1.08851,1.08872,1.0878,1.08868,3743
2025-02-04 10:30:00,1.08872,1.08878,1.08778,1.08831,3347
2025-02-04 10:45:00,1.08822,1.08857,1.08752,1.08833,1126
2025-02-04 11:00:00,1.0885,1.08929,1.0885,1.0889,2139
2025-02-04 11:15:00,1.08888,1.08935,1.08879,1.08889,2722
2025-02-04 11:30:00,1.08889,1.0889,1.08776,1.08872,3445
2025-02-04 11:45:00,1.08868,1.09006,1.08868,1.08923,2921
2025-02-04 12:00:00,1.08935,1.08954,1.08838,1.0891,736
2025-02-04 12:15:00,1.08912,1.08912,1.08873,1.08888,3557
2025-02-04 12:30:00,1.08895,1.08895,1.0881,1.08859,1467
2025-02-04 12:45:00,1.08862,1.08919,1.08862,1.08875,3331
2025-02-04 13:00:00,1.08872,1.08889,1.08851,1.0888,4427
2025-02-04 13:15:00,1.0889,1.08942,1.08842,1.08877,1519
2025-02-04 13:30:00,1.08881,1.08944,1.08881,1.08911,2506
2025-02-04 13:45:00,1.08902,1.08925,1.08843,1.08868,3393
2025-02-04 14:00:00,1.08858,1.08886,1.08824,1.08871,2062
2025-02-04 14:15:00,1.08873,1.08901,1.08845,1.08897,1341
2025-02-04 14:30:00,1.08906,1.08906,1.08821,1.08877,2703
2025-02-04 14:45:00,1.08893,1.08893,1.08883,1.08885,1312
2025-02-04 15:00:00,1.08867,1.08885,1.08809,1.08868,4399
2025-02-04 15:15:00,1.08868,1.08908,1.08868,1.08904,4261
2025-02-04 15:30:00,1.08909,1.08909,1.08854,1.08899,3697
2025-02-04 15:45:00,1.08902,1.08913,1.08846,1.08897,2209
2025-02-04 16:00:00,1.08908,1.08908,1.08852,1.08877,1564
2025-02-04 16:15:00,1.08884,1.08909,1.08884,1.08889,4781
2025-02-04 16:30:00,1.08879,1.08948,1.08879,1.08905,3008
2025-02-04 16:45:00,1.08895,1.08895,1.08832,1.08857,2218
2025-02-04 17:00:00,1.0886,1.09015,1.0886,1.08902,3832
2025-02-04 17:15:00,1.08912,1.08912,1.08819,1.08848,3093
2025-02-04 17:30:00,1.0885,1.08894,1.08809,1.08866,1972
2025-02-04 17:45:00,1.08851,1.09,1.08851,1.08867,1198
2025-02-04 18:00:00,1.08856,1.08927,1.08856,1.08907,1444
2025-02-04 18:15:00,1.08914,1.08962,1.08879,1.08913,636
2025-02-04 18:30:00,1.08909,1.0893,1.08885,1.08901,1725
2025-02-04 18:45:00,1.08902,1.08918,1.08868,1.08887,3202
2025-02-04 19:00:00,1.08898,1.08929,1.08874,1.08902,2704
2025-02-04 19:15:00,1.0889,1.08954,1.08877,1.08899,3826
2025-02-04 19:30:00,1.08895,1.08944,1.08891,1.08926,2728
2025-02-04 19:45:00,1.0892,1.08958,1.08882,1.08892,2956
2025-02-04 20:00:00,1.08896,1.08949,1.0887,1.0894,4302
2025-02-04 20:15:00,1.08948,1.08948,1.0885,1.08866,3599
2025-02-04 20:30:00,1.08851,1.08906,1.08851,1.08888,4234
2025-02-04 20:45:00,1.08888,1.08956,1.08888,1.0894,2038
2025-02-04 21:00:00,1.08948,1.08948,1.08807,1.08903,2068
2025-02-04 21:15:00,1.08884,1.08908,1.08884,1.08893,3770
2025-02-04 21:30:00,1.08893,1.08957,1.08849,1.08927,4664
2025-02-04 21:45:00,1.08915,1.08927,1.089,1.08914,1101
2025-02-04 22:00:00,1.08908,1.08946,1.08897,1.089,2564
2025-02-04 22:15:00,1.08875,1.08942,1.08866,1.08889,4406
2025-02-04 22:30:00,1.08903,1.09033,1.08903,1.08976,1045
2025-02-04 22:45:00,1.08972,1.09003,1.08876,1.08927,683
2025-02-04 23:00:00,1.08919,1.08927,1.08836,1.08891,1337
2025-02-04 23:15:00,1.08894,1.09012,1.08894,1.0896,2392
2025-02-04 23:30:00,1.08949,1.08995,1.08907,1.08935,1888
2025-02-04 23:45:00,1.08923,1.08963,1.0886,1.08916,2441
2025-02-05 00:00:00,1.08931,1.08934,1.08882,1.08918,1957
2025-02-05 00:15:00,1.08936,1.09057,1.08933,1.08966,3770
2025-02-05 00:30:00,1.0896,1.08961,1.08858,1.0894,3300
